GEOID,Turnout_Rate,NAME,Male_Pop,Female_Pop,Total_Ethnicity,White_Non_Hispanic,Black_African_American,Asian,Hispanic_Latino,Other_race,Total_Commuters,Drove_Alone_to_Work,Public_Transportation_Users,Worked_From_Home,Total_Education_Population,High_School_Graduate,Bachelors_Degree,Graduate_Professional_Degree,Median_Household_Income,Total_Employed,Total_Unemployed
24510080101,0.361644889,Census Tract 801.01; Baltimore city; Maryland,1525,1423,235,61,28,0,0,0,2004,1396,219,29,2501,605,499,77,72694,2004,33
24510080102,0.207105064,Census Tract 801.02; Baltimore city; Maryland,698,668,96,21,21,0,0,0,475,269,165,0,1200,460,58,0,30440,475,75
24510080200,0.239182692,Census Tract 802; Baltimore city; Maryland,214,214,0,0,0,0,0,0,255,116,83,0,610,236,43,0,48631,283,24
24510080301,0.208526413,Census Tract 803.01; Baltimore city; Maryland,688,635,120,0,0,0,0,0,762,410,169,0,1295,464,18,0,43355,780,107
24510080302,0.318358292,Census Tract 803.02; Baltimore city; Maryland,581,581,0,0,0,0,0,0,633,518,88,0,1515,517,190,0,45727,649,91
24510080400,0.194892473,Census Tract 804; Baltimore city; Maryland,225,203,46,0,0,0,0,0,461,253,73,0,684,226,65,0,36029,541,67
24510080500,0.197029703,Census Tract 805; Baltimore city; Maryland,562,562,0,0,0,0,0,0,452,281,53,0,970,360,6,0,25529,452,85
24510080600,0.250378215,Census Tract 806; Baltimore city; Maryland,380,380,0,0,0,0,0,0,462,274,101,0,947,298,20,0,37596,462,58
24510080700,0.286516854,Census Tract 807; Baltimore city; Maryland,374,290,127,22,0,0,0,0,488,321,44,0,698,167,47,0,50962,488,60
24510080800,0.291746641,Census Tract 808; Baltimore city; Maryland,651,587,105,50,0,0,0,0,869,361,245,0,1335,495,51,12,66000,876,63
24510090100,0.391915039,Census Tract 901; Baltimore city; Maryland,1310,1151,336,9,0,0,0,0,1889,1352,279,11,2575,773,305,31,59701,1944,172
24510090200,0.501883633,Census Tract 902; Baltimore city; Maryland,1391,1276,196,92,9,0,0,0,1509,1039,93,7,2647,652,497,61,91083,1509,107
24510090300,0.505597579,Census Tract 903; Baltimore city; Maryland,1661,1561,441,19,0,0,0,0,2098,1050,347,22,3432,724,537,76,63371,2106,179
24510090400,0.285714286,Census Tract 904; Baltimore city; Maryland,516,516,11,0,0,0,0,0,503,324,67,22,974,300,64,0,36680,515,30
24510090500,0.340707965,Census Tract 905; Baltimore city; Maryland,400,356,120,6,0,0,0,0,679,417,111,0,1147,362,148,11,55500,691,89
24510090600,0.264749628,Census Tract 906; Baltimore city; Maryland,675,675,11,0,0,0,0,0,932,488,228,0,1552,500,111,0,58897,998,246
24510090700,0.218161683,Census Tract 907; Baltimore city; Maryland,1041,989,52,0,0,0,0,0,957,563,175,0,1607,809,17,0,36859,957,279
24510090800,0.221574344,Census Tract 908; Baltimore city; Maryland,707,598,284,0,0,0,0,0,640,338,179,20,1403,467,52,53,29574,658,106
24510090900,0.222959522,Census Tract 909; Baltimore city; Maryland,484,475,9,0,0,0,0,0,686,586,84,0,1288,461,17,0,34362,705,64
24510100100,0.253826531,Census Tract 1001; Baltimore city; Maryland,617,617,34,0,0,0,0,0,489,403,80,0,1312,402,17,0,30769,504,112
24510100200,0.215153681,Census Tract 1002; Baltimore city; Maryland,1025,985,209,0,0,0,0,0,567,232,274,0,1802,508,7,34,22529,585,45
24510100300,0.102040816,Census Tract 1003; Baltimore city; Maryland,1838,1750,88,0,0,0,0,0,0,0,0,0,1555,287,0,0,NA,0,0
24510110100,0.474004684,Census Tract 1101; Baltimore city; Maryland,1325,1021,478,108,92,0,0,0,2034,881,464,64,2254,152,597,193,61103,2087,85
24510110200,0.48245614,Census Tract 1102; Baltimore city; Maryland,2889,2624,732,178,41,0,0,0,4121,1854,683,105,5159,212,1044,323,70919,4121,116
24510120100,0.625,Census Tract 1201; Baltimore city; Maryland,1816,1363,967,197,39,0,0,0,2846,1422,127,62,3572,403,1102,544,94236,2843,129
24510120201,0.593839542,Census Tract 1202.01; Baltimore city; Maryland,925,827,188,52,2,0,0,0,1184,425,117,18,1294,23,326,208,102083,1195,32
24510120202,0.354736842,Census Tract 1202.02; Baltimore city; Maryland,2633,1930,1169,72,0,0,0,0,1941,514,206,69,1727,67,576,184,28352,1972,275
24510120300,0.446638815,Census Tract 1203; Baltimore city; Maryland,1720,1579,237,7,0,0,0,0,2160,1330,370,89,2891,285,535,187,70776,2228,128
24510120400,0.342214821,Census Tract 1204; Baltimore city; Maryland,424,403,47,24,0,0,0,0,872,409,176,0,1189,229,178,28,51700,866,59
24510120500,0.37409121,Census Tract 1205; Baltimore city; Maryland,953,820,227,21,0,0,0,0,1486,619,230,12,1819,129,353,70,56776,1495,66
24510120600,0.350047755,Census Tract 1206; Baltimore city; Maryland,1525,1361,218,27,27,0,0,0,1294,588,417,10,2314,354,364,81,30887,1381,178
24510120700,0.546941248,Census Tract 1207; Baltimore city; Maryland,777,704,152,10,0,0,0,0,1175,581,154,70,1635,243,391,20,68929,1245,111
24510130100,0.36725902,Census Tract 1301; Baltimore city; Maryland,1432,1329,122,15,0,0,0,0,1458,760,467,0,2350,559,232,22,30048,1458,103
24510130200,0.433844011,Census Tract 1302; Baltimore city; Maryland,1028,984,114,24,0,0,0,0,1362,848,214,33,1907,462,294,80,66795,1390,126
24510130300,0.296215429,Census Tract 1303; Baltimore city; Maryland,625,616,9,0,0,0,0,0,911,516,265,0,1255,436,71,10,49063,911,16
24510130400,0.253833049,Census Tract 1304; Baltimore city; Maryland,747,747,14,0,0,0,0,0,742,399,226,7,1380,570,57,8,45192,735,54
24510130600,0.62885538,Census Tract 1306; Baltimore city; Maryland,1715,1557,308,22,11,0,0,0,2716,1672,114,63,3234,214,650,160,101333,2725,35
24510130700,0.652484144,Census Tract 1307; Baltimore city; Maryland,1988,1668,467,97,40,0,0,0,2738,1700,167,51,4129,477,1044,412,83789,2739,124
24510130803,0.543019062,Census Tract 1308.03; Baltimore city; Maryland,960,734,492,39,0,0,0,0,1619,1054,110,14,1850,375,184,91,76841,1619,12
24510130804,0.567785235,Census Tract 1308.04; Baltimore city; Maryland,651,608,106,34,18,0,0,0,1076,782,70,10,1371,211,304,92,70026,1076,38
24510130805,0.591078067,Census Tract 1308.05; Baltimore city; Maryland,453,409,85,19,0,0,0,0,461,281,71,0,963,134,159,25,61983,476,77
24510130806,0.57293666,Census Tract 1308.06; Baltimore city; Maryland,653,640,64,9,3,0,0,0,998,608,112,47,1442,242,221,71,106118,1009,64
24510140100,0.532569558,Census Tract 1401; Baltimore city; Maryland,1689,1514,399,37,9,0,0,0,1926,1160,119,23,2849,131,471,122,63601,1961,177
24510140200,0.212328767,Census Tract 1402; Baltimore city; Maryland,1265,1192,108,0,0,0,0,0,608,272,302,0,1710,659,85,0,38384,608,427
24510140300,0.232921275,Census Tract 1403; Baltimore city; Maryland,713,659,78,36,24,0,0,0,694,447,88,66,1274,371,142,0,45086,706,83
24510150100,0.195093458,Census Tract 1501; Baltimore city; Maryland,815,815,0,0,0,0,0,0,715,463,224,0,1532,413,38,0,29423,722,127
24510150200,0.193787981,Census Tract 1502; Baltimore city; Maryland,999,991,8,0,0,0,0,0,631,338,256,0,1792,641,8,0,46120,631,122
24510150300,0.244548287,Census Tract 1503; Baltimore city; Maryland,471,444,80,0,0,0,0,0,438,245,193,0,914,347,7,0,20046,438,141
24510150400,0.241045499,Census Tract 1504; Baltimore city; Maryland,1545,1458,181,0,0,0,0,0,1443,821,480,0,2410,1073,56,0,42266,1458,250
24510150500,0.310679612,Census Tract 1505; Baltimore city; Maryland,449,426,69,8,0,0,0,0,498,254,141,0,933,395,55,0,45357,503,42
24510150600,0.233859397,Census Tract 1506; Baltimore city; Maryland,740,638,247,0,0,0,0,0,1008,459,451,0,1788,839,26,0,28932,1008,113
24510150701,0.366093366,Census Tract 1507.01; Baltimore city; Maryland,735,687,107,0,0,0,0,0,930,479,157,0,1370,428,137,32,57875,930,25
24510150702,0.32816092,Census Tract 1507.02; Baltimore city; Maryland,621,621,0,0,0,0,0,0,624,440,71,0,1414,495,46,31,47098,642,159
24510150800,0.298658934,Census Tract 1508; Baltimore city; Maryland,1870,1794,201,0,0,0,0,0,1997,1451,292,0,3557,1096,155,19,51888,2034,238
24510150900,0.338857392,Census Tract 1509; Baltimore city; Maryland,863,833,79,10,10,0,0,0,1124,766,133,0,2053,863,107,0,65156,1226,62
24510151000,0.325331649,Census Tract 1510; Baltimore city; Maryland,1978,1911,94,0,0,0,0,0,2317,1326,669,0,4356,1089,152,29,49697,2364,401
24510151100,0.410884354,Census Tract 1511; Baltimore city; Maryland,2452,2228,326,0,0,0,0,0,3366,2590,499,0,5519,1252,587,0,59264,3366,266
24510151200,0.23970474,Census Tract 1512; Baltimore city; Maryland,1244,1205,92,0,0,0,0,0,1023,586,226,53,2550,820,112,17,29292,1023,126
24510151300,0.238058552,Census Tract 1513; Baltimore city; Maryland,1382,1187,469,15,0,0,0,0,1813,1001,560,0,3069,767,284,7,50341,1860,234
24510160100,0.237726098,Census Tract 1601; Baltimore city; Maryland,700,679,117,0,0,0,0,0,544,285,234,0,1485,477,0,0,16915,544,28
24510160200,0.25209444,Census Tract 1602; Baltimore city; Maryland,643,628,15,9,0,0,0,0,828,512,122,0,1410,600,19,21,35000,828,133
24510160300,0.230769231,Census Tract 1603; Baltimore city; Maryland,733,684,119,0,0,0,0,0,398,124,16,0,1249,779,0,0,21943,398,108
24510160400,0.222122302,Census Tract 1604; Baltimore city; Maryland,613,588,31,0,0,0,0,0,422,299,56,0,1047,469,34,2,31484,487,82
24510160500,0.289795918,Census Tract 1605; Baltimore city; Maryland,1201,1148,102,0,0,0,0,0,1065,707,284,0,2273,1048,53,0,39216,1065,245
24510160600,0.238289206,Census Tract 1606; Baltimore city; Maryland,829,829,0,0,0,0,0,0,786,372,284,0,1955,802,36,10,38337,799,245
24510160700,0.248039914,Census Tract 1607; Baltimore city; Maryland,1206,1206,13,0,0,0,0,0,1374,876,426,0,2544,1009,61,0,44674,1410,349
24510160801,0.312415957,Census Tract 1608.01; Baltimore city; Maryland,1048,1014,123,0,0,0,0,0,1198,730,457,0,2250,846,48,42,48828,1249,22
24510160802,0.280373832,Census Tract 1608.02; Baltimore city; Maryland,890,858,77,0,0,0,0,0,1094,795,210,0,2058,676,108,0,53472,1112,85
24510170100,0.325396825,Census Tract 1701; Baltimore city; Maryland,526,509,35,6,0,0,0,0,818,467,131,0,1253,203,117,61,38143,828,77
24510170200,0.207459207,Census Tract 1702; Baltimore city; Maryland,584,539,77,0,0,0,0,0,833,221,420,0,1501,514,107,0,14192,833,100
24510170300,0.24271012,Census Tract 1703; Baltimore city; Maryland,493,433,112,0,0,0,0,0,707,414,189,4,1234,355,70,0,21895,714,114
24510180300,0.290584416,Census Tract 1803; Baltimore city; Maryland,529,510,203,0,0,0,0,0,1049,471,190,24,1269,151,126,109,57372,1070,54
24510190100,0.216589862,Census Tract 1901; Baltimore city; Maryland,628,554,194,0,0,0,0,0,593,378,112,0,1189,354,43,0,27386,600,115
24510190200,0.26108871,Census Tract 1902; Baltimore city; Maryland,798,729,103,19,0,0,0,0,1045,423,326,0,1262,237,210,23,52000,1032,9
24510190300,0.204771372,Census Tract 1903; Baltimore city; Maryland,875,799,103,7,7,7,0,0,571,267,191,0,1543,326,85,0,NA,581,109
24510200100,0.223910841,Census Tract 2001; Baltimore city; Maryland,751,492,260,0,0,0,0,0,544,227,176,0,1113,305,18,0,39844,544,102
24510200200,0.232261977,Census Tract 2002; Baltimore city; Maryland,518,518,0,0,0,0,0,0,557,384,93,0,1219,368,54,0,26551,652,84
24510200300,0.146884273,Census Tract 2003; Baltimore city; Maryland,319,314,31,0,0,0,0,0,326,180,72,0,861,312,2,0,35000,346,29
24510200400,0.212824011,Census Tract 2004; Baltimore city; Maryland,358,345,22,0,0,0,0,0,376,203,114,0,832,276,16,0,39565,385,83
24510200500,0.15136876,Census Tract 2005; Baltimore city; Maryland,764,578,340,0,0,0,0,0,857,471,69,0,1558,670,0,0,28995,862,138
24510200600,0.238218205,Census Tract 2006; Baltimore city; Maryland,796,754,48,0,0,0,0,0,933,667,141,0,1573,525,39,11,43869,941,159
24510200701,0.298146923,Census Tract 2007.01; Baltimore city; Maryland,1459,1437,74,3,3,0,0,0,1705,1292,273,0,2821,939,101,0,39949,1705,193
24510200702,0.265379976,Census Tract 2007.02; Baltimore city; Maryland,424,424,0,0,0,0,0,0,509,253,234,0,878,405,48,0,49591,551,27
24510200800,0.282174811,Census Tract 2008; Baltimore city; Maryland,820,784,98,11,0,0,0,0,936,482,380,0,1506,446,85,0,54313,952,141
24510210100,0.423102754,Census Tract 2101; Baltimore city; Maryland,992,950,67,8,0,0,0,0,1427,846,50,42,1608,144,395,36,87433,1442,116
24510210200,0.313981616,Census Tract 2102; Baltimore city; Maryland,1460,1257,604,0,0,0,0,0,1673,1097,166,23,2638,503,176,82,47042,1709,105
24510220100,0.542816501,Census Tract 2201; Baltimore city; Maryland,1975,1761,579,103,0,0,0,0,2271,1298,153,57,3687,129,809,178,87581,2314,63
24510230100,0.404804805,Census Tract 2301; Baltimore city; Maryland,737,656,202,105,52,22,0,12,1360,967,20,17,1500,178,256,73,102321,1369,0
24510230200,0.452380952,Census Tract 2302; Baltimore city; Maryland,774,762,66,12,12,0,0,0,1214,715,30,30,1314,72,235,41,126477,1216,10
24510230300,0.475469412,Census Tract 2303; Baltimore city; Maryland,638,559,124,22,7,0,0,0,1155,894,28,0,1167,25,279,42,110125,1146,16
24510240100,0.61419985,Census Tract 2401; Baltimore city; Maryland,1483,1411,139,36,0,0,0,0,2458,1753,75,16,2767,158,735,144,157393,2469,56
24510240200,0.595677623,Census Tract 2402; Baltimore city; Maryland,1146,1041,181,83,43,0,0,0,1984,1207,71,41,2251,44,582,85,152722,1952,34
24510240300,0.571249215,Census Tract 2403; Baltimore city; Maryland,845,752,132,55,37,28,0,0,1511,880,88,8,1578,53,405,58,119766,1511,34
24510240400,0.579218107,Census Tract 2404; Baltimore city; Maryland,1130,1121,57,0,0,0,0,0,1818,1126,22,19,2152,170,705,73,155444,1789,14
24510250101,0.372156863,Census Tract 2501.01; Baltimore city; Maryland,907,755,237,13,0,0,0,0,2113,1545,339,0,2604,898,140,0,65956,2120,24
24510250102,0.289847449,Census Tract 2501.02; Baltimore city; Maryland,1086,1026,82,0,0,0,0,0,1573,878,483,0,2049,590,80,0,49530,1689,182
24510250103,0.337225596,Census Tract 2501.03; Baltimore city; Maryland,1346,1227,171,15,6,6,0,0,1222,986,96,0,2856,859,68,10,38922,1303,106
24510250203,0.24247949,Census Tract 2502.03; Baltimore city; Maryland,379,371,40,0,0,0,0,0,667,487,92,0,1091,273,97,0,39167,725,65
24510250204,0.161904762,Census Tract 2502.04; Baltimore city; Maryland,722,722,0,0,0,0,0,0,973,536,408,0,2031,920,0,0,18904,1024,118
24510250205,0.251287922,Census Tract 2502.05; Baltimore city; Maryland,1325,951,796,0,0,0,0,0,1458,1107,199,5,2221,526,44,11,38942,1474,168
24510250206,0.289697909,Census Tract 2502.06; Baltimore city; Maryland,736,670,132,1,0,0,0,0,794,659,34,0,1490,337,101,34,72654,799,145
24510250207,0.248927039,Census Tract 2502.07; Baltimore city; Maryland,582,475,206,0,0,0,0,0,944,817,59,0,1294,383,74,24,50125,944,55
24510250301,0.256637168,Census Tract 2503.01; Baltimore city; Maryland,532,518,36,15,0,0,0,0,605,552,49,0,1243,359,80,0,28750,605,140
24510250303,0.229186155,Census Tract 2503.03; Baltimore city; Maryland,555,505,62,0,0,0,0,0,596,472,103,0,1305,265,20,0,45139,613,76
24510250401,0.22103148,Census Tract 2504.01; Baltimore city; Maryland,1787,1477,558,11,0,0,0,0,1760,1432,143,0,2850,880,11,0,45044,1815,84
24510250402,0.172634955,Census Tract 2504.02; Baltimore city; Maryland,1009,729,526,68,0,0,0,0,1253,943,292,0,2280,692,64,37,32385,1261,320
24510250500,0.196037969,Census Tract 2505; Baltimore city; Maryland,1561,1393,301,84,0,0,0,0,2081,1847,189,0,2805,646,109,0,42073,2108,128
24510250600,0,Census Tract 2506; Baltimore city; Maryland,11,11,0,0,0,0,0,0,6,6,0,0,11,0,0,0,NA,6,5
24510260101,0.365930599,Census Tract 2601.01; Baltimore city; Maryland,1889,1748,199,50,0,0,0,0,2585,2259,198,0,3494,1123,389,0,68052,2650,122
24510260102,0.382644628,Census Tract 2601.02; Baltimore city; Maryland,1765,1681,234,0,0,0,0,0,2289,1716,218,0,3400,1117,162,0,64446,2340,200
24510260201,0.296010727,Census Tract 2602.01; Baltimore city; Maryland,2114,1796,783,0,0,0,0,0,2820,2018,479,0,3879,918,314,0,49574,2910,64
24510260202,0.301755364,Census Tract 2602.02; Baltimore city; Maryland,1713,1104,946,0,0,0,0,0,2479,1996,356,0,3916,1456,30,14,37273,2739,51
24510260203,0.335644136,Census Tract 2602.03; Baltimore city; Maryland,931,828,285,24,24,0,0,0,1300,1014,226,0,1914,748,138,0,62107,1354,84
24510260301,0.29431896,Census Tract 2603.01; Baltimore city; Maryland,966,965,2,0,0,0,0,0,1607,1436,39,0,2426,830,79,0,44297,1702,54
24510260302,0.324802234,Census Tract 2603.02; Baltimore city; Maryland,1980,1882,108,0,0,0,0,0,2536,1955,310,0,4449,1515,482,52,51484,2546,92
24510260303,0.245390071,Census Tract 2603.03; Baltimore city; Maryland,309,216,258,25,0,0,0,0,765,709,56,0,1127,375,11,0,51932,779,13
24510260401,0.21187801,Census Tract 2604.01; Baltimore city; Maryland,853,435,822,0,0,0,0,0,777,668,38,0,1753,435,65,0,40298,777,14
24510260402,0.302370275,Census Tract 2604.02; Baltimore city; Maryland,903,852,279,0,0,0,0,0,1414,1041,173,0,2118,981,51,0,43882,1477,46
24510260403,0.270093458,Census Tract 2604.03; Baltimore city; Maryland,528,497,52,0,0,0,0,0,837,718,54,0,1164,518,28,0,50962,858,43
24510260404,0.1632,Census Tract 2604.04; Baltimore city; Maryland,558,331,527,0,0,0,0,0,427,181,121,18,909,127,18,0,33750,427,69
24510260501,0.295753286,Census Tract 2605.01; Baltimore city; Maryland,1645,1183,1255,230,0,0,0,0,1731,1217,359,0,3144,894,277,0,74403,1705,30
24510260604,0.154098361,Census Tract 2606.04; Baltimore city; Maryland,295,227,108,56,0,0,0,0,320,164,60,0,621,107,18,0,24896,344,0
24510260605,0.27480916,Census Tract 2606.05; Baltimore city; Maryland,1983,1465,1196,135,0,0,0,0,2387,2052,216,0,3487,1241,68,2,54569,2402,130
24510260700,0.356562137,Census Tract 2607; Baltimore city; Maryland,868,588,481,67,0,0,0,0,1161,871,8,0,1663,198,354,101,68836,1187,107
24510260800,0.354705274,Census Tract 2608; Baltimore city; Maryland,695,497,384,45,0,0,0,0,1025,498,222,0,1466,462,200,34,46657,1045,31
24510260900,0.497403561,Census Tract 2609; Baltimore city; Maryland,1492,1438,98,44,8,0,0,0,2880,2215,91,0,3153,337,454,164,119386,2880,118
24510261000,0.408992023,Census Tract 2610; Baltimore city; Maryland,660,638,98,21,0,0,0,0,956,623,189,16,1372,179,349,27,88266,963,58
24510261100,0.55060471,Census Tract 2611; Baltimore city; Maryland,824,780,160,8,8,0,0,0,1721,1219,53,26,1801,116,474,133,151771,1742,16
24510270101,0.547029703,Census Tract 2701.01; Baltimore city; Maryland,549,495,103,53,22,0,0,0,693,459,13,15,1108,154,202,31,92237,706,42
24510270102,0.400075557,Census Tract 2701.02; Baltimore city; Maryland,1174,1112,106,0,0,0,0,0,1665,1287,163,0,2491,760,180,9,54604,1671,66
24510270200,0.58841234,Census Tract 2702; Baltimore city; Maryland,703,679,130,0,0,0,0,0,988,821,25,16,1340,166,271,106,102543,997,40
24510270301,0.46776406,Census Tract 2703.01; Baltimore city; Maryland,1316,1139,309,7,0,0,0,0,1412,1124,1,0,2328,374,448,81,84519,1434,115
24510270302,0.472295515,Census Tract 2703.02; Baltimore city; Maryland,571,534,91,0,0,0,0,0,763,554,81,0,1242,244,135,23,71548,816,57
24510270401,0.356308411,Census Tract 2704.01; Baltimore city; Maryland,2128,2006,263,19,0,0,0,0,2673,1942,248,0,3586,813,206,24,78711,2735,181
24510270402,0.450747581,Census Tract 2704.02; Baltimore city; Maryland,1074,1001,155,6,0,0,0,0,1657,1283,98,0,2432,412,359,56,92841,1689,139
24510270501,0.436070853,Census Tract 2705.01; Baltimore city; Maryland,1783,1719,278,73,0,0,0,0,2124,1708,0,0,2887,776,324,37,77204,2154,0
24510270502,0.412719014,Census Tract 2705.02; Baltimore city; Maryland,1435,1308,305,40,0,0,0,0,1961,1545,117,5,3010,481,544,117,86905,2063,79
24510270600,0.459634649,Census Tract 2706; Baltimore city; Maryland,1794,1624,275,13,13,0,0,0,2414,2021,152,0,3545,720,524,64,80570,2423,245
24510270701,0.197540354,Census Tract 2707.01; Baltimore city; Maryland,755,554,625,0,0,0,0,0,1455,1020,164,0,1769,399,76,0,55671,1544,0
24510270702,0.399443285,Census Tract 2707.02; Baltimore city; Maryland,874,712,314,19,0,0,0,0,1273,1139,5,15,1678,457,231,16,67011,1292,99
24510270703,0.431573552,Census Tract 2707.03; Baltimore city; Maryland,1263,1191,228,20,0,0,0,0,1729,1439,76,0,2398,365,369,72,118454,1784,52
24510270801,0.426962209,Census Tract 2708.01; Baltimore city; Maryland,1110,1078,90,0,0,0,0,0,1713,1258,110,0,2302,553,246,54,61875,1752,100
24510270802,0.380686821,Census Tract 2708.02; Baltimore city; Maryland,1474,1426,105,49,0,0,0,0,2624,1858,257,0,3809,773,370,93,55929,2690,188
